Date,BND,SPY,TSLA
2023-10-27,62.171653747558594,397.0440979003906,207.3000030517578
2023-10-30,62.01786422729492,401.7911376953125,197.36000061035156
2023-10-31,61.99974822998047,404.3144836425781,200.83999633789062
2023-11-01,62.60136413574219,408.6263427734375,205.66000366210938
2023-11-02,62.964324951171875,416.4574890136719,218.50999450683594
2023-11-03,63.336387634277344,420.2569580078125,219.9600067138672
2023-11-06,63.064125061035156,421.22369384765625,219.27000427246094
2023-11-07,63.3817138671875,422.4225158691406,222.17999267578125
2023-11-08,63.581356048583984,422.7319641113281,222.11000061035156
2023-11-09,63.1095085144043,419.43511962890625,209.97999572753906
2023-11-10,63.227474212646484,425.9803161621094,214.64999389648438
2023-11-13,63.209320068359375,425.5743103027344,223.7100067138672
2023-11-14,63.980628967285156,433.8306884765625,237.41000366210938
2023-11-15,63.62673568725586,434.74920654296875,242.83999633789062
2023-11-16,64.00782775878906,435.28094482421875,233.58999633789062
2023-11-17,64.09857177734375,435.8223876953125,234.3000030517578
2023-11-20,64.1893310546875,439.1771240234375,235.60000610351562
2023-11-21,64.2800521850586,438.2200012207031,241.1999969482422
2023-11-22,64.33451843261719,439.9119567871094,234.2100067138672
2023-11-24,64.0259780883789,440.1825866699219,235.4499969482422
2023-11-27,64.41616821289062,439.389892578125,236.0800018310547
2023-11-28,64.68836212158203,439.8248596191406,246.72000122070312
2023-11-29,65.02412414550781,439.5154724121094,244.13999938964844
2023-11-30,64.8154067993164,441.2461242675781,240.0800018310547
2023-12-01,65.34410858154297,443.8564453125,238.8300018310547
2023-12-04,65.08021545410156,441.5263977050781,235.5800018310547
2023-12-05,65.4988021850586,441.4394226074219,238.72000122070312
2023-12-06,65.68989562988281,439.6605529785156,239.3699951171875
2023-12-07,65.67166900634766,443.0152893066406,242.63999938964844
2023-12-08,65.35320281982422,444.919921875,243.83999633789062
2023-12-11,65.36228942871094,446.65045166015625,239.74000549316406
2023-12-12,65.55339813232422,448.69036865234375,237.00999450683594
2023-12-13,66.39057159423828,454.87786865234375,239.2899932861328
2023-12-14,66.89103698730469,456.3377685546875,251.0500030517578
2023-12-15,66.79096221923828,455.58642578125,253.5
2023-12-18,66.6544418334961,458.149169921875,252.0800018310547
2023-12-19,66.78185272216797,460.93505859375,257.2200012207031
2023-12-20,67.0002212524414,454.54779052734375,247.13999938964844
2023-12-21,66.99113464355469,458.8577575683594,254.5
2023-12-22,66.9464111328125,459.7799377441406,252.5399932861328
2023-12-26,67.01029968261719,461.7213439941406,256.6099853515625
2023-12-27,67.439208984375,462.55615234375,261.44000244140625
2023-12-28,67.2749252319336,462.73089599609375,253.17999267578125
2023-12-29,67.11981201171875,461.3913269042969,248.47999572753906
2024-01-02,66.8369140625,458.8092041015625,248.4199981689453
2024-01-03,66.89167022705078,455.062255859375,238.4499969482422
2024-01-04,66.59051513671875,453.59649658203125,237.92999267578125
2024-01-05,66.38973999023438,454.2177429199219,237.49000549316406
2024-01-08,66.6817855834961,460.70208740234375,240.4499969482422
2024-01-09,66.67263793945312,460.0032043457031,234.9600067138672
2024-01-10,66.55400848388672,462.6047058105469,233.94000244140625
2024-01-11,66.90078735351562,462.40087890625,227.22000122070312
2024-01-12,67.03767395019531,462.7211608886719,218.88999938964844
2024-01-16,66.5631332397461,461.0224609375,219.91000366210938
2024-01-17,66.4079818725586,458.4597473144531,215.5500030517578
2024-01-18,66.31671905517578,462.5367126464844,211.8800048828125
2024-01-19,66.31671905517578,468.3028259277344,212.19000244140625
2024-01-22,66.42625427246094,469.2929382324219,208.8000030517578
2024-01-23,66.2711181640625,470.6615905761719,209.13999938964844
2024-01-24,66.13421630859375,471.1761474609375,207.8300018310547
2024-01-25,66.44451141357422,473.73883056640625,182.6300048828125
2024-01-26,66.34412384033203,473.1369934082031,183.25
2024-01-29,66.6087646484375,476.88397216796875,190.92999267578125
2024-01-30,66.72738647460938,476.51507568359375,191.58999633789062
